0.36435415003000127,0.6286274671941315,-0.04823052246214148,-0.9590021973198456,67.76827551432481
0.3706404247019426,1.0582303363396446,-0.05782054443533994,-1.6097442834449671,44.00860579043999
0.381222728065339,1.304172637329867,-0.07391798726978961,-1.9865361129736225,25.180329602374883
0.39426445443863767,1.4074027300729943,-0.09378334839952585,-2.151814469717294,10.545746982831758
0.40833848173936765,1.4020657907643335,-0.11530149309669879,-2.1576101921826227,-0.5942341276040679
0.42235913964701094,1.3161337853208708,-0.13687759501852503,-2.046479837424088,-8.873779652659891
0.43552047750021966,1.1721459228714863,-0.1573423933927659,-1.8525763835431424,-14.849642316503605
0.44724193672893453,0.9880339766305111,-0.17586815722819732,-1.6028539266389532,-18.992236662284313
0.4571222764952396,0.7779714535605177,-0.19189669649458685,-1.318340015555747,-21.683775872551365
0.46490199103084484,0.5531673108594439,-0.20508009665014432,-1.0153594751360482,-23.22478629400638
0.47043366413943927,0.32254245816582566,-0.2152336914015048,-0.706607323824217,-23.846825576064475
0.4736590887210975,0.09325939395244526,-0.222299764639747,-0.4020139010318128,-23.727978262723795
0.47459168266062196,-0.1288957503513565,-0.22631990365006513,-0.10939063123352988,-23.00817084751715
0.4733027251571084,-0.33926025583051744,-0.22741380996240043,0.1651235575587212,-21.80239263584604
0.4699101225988032,-0.5341424337220723,-0.22576257438681321,0.41677787312519377,-20.21085768105359
0.46456869826158254,-0.7107379047482333,-0.22159479565556128,0.6420431685491683,-18.32581317064676
0.45746131921410016,-0.8670836397310154,-0.2151743639700696,0.8385188654343381,-16.235143311867404
0.44879048281679,-1.002022953995362,-0.20678917531572621,1.0048730069661955,-14.023228810985032
0.4387702532768364,-1.115161027241516,-0.19674044524606427,1.1407827147557414,-11.769750940735122
0.4276186430044212,-1.2067983968786533,-0.18533261809850685,1.246852462784926,-9.547273578232563
0.4155506590356347,-1.277838184695122,-0.1728640934706576,1.3244991118092397,-7.418467949391584
0.40277227718868347,-1.3296702884453153,-0.15961910235256518,1.375803866872141,-5.433743470690871
0.38947557430423035,-1.364041220451509,-0.14586106368384377,1.4033403766821377,-3.6298276319741944
0.37583516209971524,-1.382920981971879,-0.1318276599170224,1.4099936687977777,-2.029548755799709
0.36200595227999643,-1.3883782777471791,-0.11772772322904461,1.3987859996053402,-0.6427883654310733
0.34812216950252467,-1.3824730930811908,-0.10373986323299121,1.3727235085912008,0.5316505993575618
0.33429743857171274,-1.3671721545613882,-0.09001262814707921,1.334673069421453,1.503630557966801
0.3206257170260989,-1.3442890972029815,-0.07666589745286467,1.2872734475533243,2.2891040515032444
0.30718282605406905,-1.3154480507654667,-0.06379316297733142,1.2328801039553592,2.907693091116272
0.2940283455464144,-1.2820672523616943,-0.051464361937777835,1.1735395200729253,3.380633398048616
0.2812076730227974,-1.2453582552147593,-0.03972896673704858,1.1109870061981417,3.7291834727755884
0.26875409047064985,-1.2063361564592059,-0.028619096675067162,1.0466614241906806,3.973507959552961
0.2566907289060578,-1.1658367235918263,-0.018152482433160356,0.9817307186274896,4.13198442992703
0.24503236167013953,-1.1245370714284835,-0.00833517524688546,0.9171231782955831,4.220851973081437
0.2337869909558547,-1.0829774010407611,0.0008360565360703703,0.8535605816509033,4.254112337369705
0.2229572169454471,-1.0415821106866456,0.009371662352579404,0.7915905681174005,4.2436015234754905
0.21254139583858064,-1.0006792502333823,0.01728756803375341,0.7316165859318948,4.19916429012433
0.20253460333624682,-0.9605177921998085,0.02460373389307236,0.6739245465696756,4.128880643833739
