0.05182839457669153;-0.02253881997978209;0.031595928643192134;-0.005198539358118134;302.85449262367166
0.051603006376893704;2.9316970171788657;0.031543943249610955;-4.4296967341160896;-295.55424332455186
0.08091997654868235;0.04852666775474379;-0.012753024091549943;-0.1024564507501573;-49.140997839283514
0.0814052432262298;-0.4308006242056943;-0.013777588599051515;0.6146013760499481;38.086200554931565
0.07709723698417285;-0.059136853430133085;-0.007631574838552034;0.05513339005513773;6.772971563131151
0.07650586844987152;0.006995346633592789;-0.007080240938000656;-0.04518385196540371;-4.6079581838233565
0.07657582191620746;-0.037909416494833426;-0.007532079457654693;0.021130817711702207;-0.9570144896962276
0.07619672775125912;-0.047192097852909266;-0.0073207712805376714;0.03394723956916502;0.498284861929541
0.07572480677273002;-0.04227831209999245;-0.0069812988848460215;0.02550061468408903;0.08464424465487497
0.07530202365173011;-0.04140246053444104;-0.006726292738005131;0.023160626751657972;-0.0980634862225429
0.0748879990463857;-0.0423109452399283;-0.006494686470488551;0.023534565406346818;-0.04916626097419652
0.07446488959398641;-0.042744046152146185;-0.006259340816425083;0.023229490873914606;-0.024013877790011406
0.07403744913246495;-0.04293344611000331;-0.006027045907685937;0.02259346815357091;-0.02750126565312172
0.07360811467136491;-0.043158534760680475;-0.005801111226150227;0.02204512461274559;-0.028693421759925286
0.07317652932375811;-0.04339687409214498;-0.005580659980022771;0.021549869027093427;-0.026412428121560083
0.07274256058283667;-0.04361454050130434;-0.005365161289751837;0.021056010797729726;-0.024391666760621433
0.07230641517782362;-0.04381403732813921;-0.00515460118177454;0.020566576805193193;-0.022843235092345537
0.07186827480454222;-0.0439999372530459;-0.004948935413722608;0.02008769996978146;-0.021317073480581428
0.07142827543201177;-0.044172422458006184;-0.004748058414024793;0.019618934072655563;-0.019778108158405416
0.0709865512074317;-0.04433133369880404;-0.004551869073298237;0.019159336282606982;-0.01827937849533967
0.07054323787044367;-0.044477029911912866;-0.0043602757104721675;0.01870875589508746;-0.01682524542532704
0.07009846757132454;-0.044609913236385856;-0.0041731881515212925;0.018267120488565575;-0.015408492497002158
0.06965236843896068;-0.04473031605314885;-0.003990516946635637;0.017834266263395605;-0.014027606095439182
0.06920506527842919;-0.04483855661715858;-0.0038121742840016805;0.017410021382394225;-0.012682598063676664
0.06875667971225762;-0.04493495392817961;-0.003638074070177738;0.016994228035821367;-0.011372832928707055
0.06830733017297581;-0.045019821403217954;-0.003468131789819524;0.016586732697334784;-0.010097493595534246
0.06785713195894363;-0.04509346509330768;-0.0033022644628461764;0.016187383217034276;-0.008855853028961747
0.06740619730801056;-0.045156184551154284;-0.0031403906306758335;0.015796029897071594;-0.007647222602560788
0.06695463546249901;-0.045208273194963816;-0.0029824303317051177;0.0154125258135829;-0.006470917967199341
0.06650255273054936;-0.04525001833945713;-0.002828305073569289;0.01503672664301886;-0.005326264420279614
0.06605005254715479;-0.04528170127946466;-0.0026779378071391004;0.014668490571434092;-0.004212600887885998
0.06559723553436014;-0.04530359741255687;-0.0025312529014247594;0.014307678266162801;-0.0031292791013477483
